OBJECTID,Date,Latitude,Longitude,Oceans,Regions,Location,Microplastics Measurement (density),Unit,Density Range,Concentration Class,Sampling Method,Organization
9416,3/19/2015,34.2421,-119.2627,Pacific Ocean,north pacific ocean,Other,0.001,pieces/m3,0.0005-0.005,Low,Grab sample,Adventure Scientist
2254,4/4/2002,25.49,-75.98,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
379,4/28/1992,24.33,-75.4,Atlantic Ocean,north atlantic ocean,Other,0.00432,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
2039,4/15/2001,29.32,-61.35,Atlantic Ocean,north atlantic ocean,Other,0.038876,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
4578,10/30/2000,27.08,-59.62,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
5906,10/25/2007,23.24,-57.81,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
711,12/29/1993,21.28,-72.72,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
17906,2/25/2020,27.7219,-97.1376,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
16031,3/28/2019,27.6696,-97.1715,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,1-2,Low,Hand picking,University of Texas Marine Science Institute
17574,12/11/2019,27.6285,-97.196,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
17027,11/16/2019,26.1458,-97.1694,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
3035,1/5/1993,23.9,-81.73,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
5574,3/16/2006,24.29,-81.95,Atlantic Ocean,north atlantic ocean,Other,0.017228,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
21226,5/4/2022,29.3205,-94.7445,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
18023,3/6/2020,29.7588,-93.1262,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,0,Very Low,Hand picking,University of Texas Marine Science Institute
18355,7/7/2020,28.0427,-96.8735,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
15699,1/10/2019,28.0461,-96.8702,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
19234,3/11/2021,27.9339,-96.9814,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
18687,10/21/2020,27.5817,-97.2198,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
20230,11/5/2021,29.0836,-95.1173,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
16695,8/10/2019,29.6521,-95.0095,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
17691,1/5/2020,29.6555,-95.0075,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
20015,9/24/2021,29.3242,-94.7384,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
20894,4/16/2022,29.2947,-94.7816,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
19566,5/22/2021,29.3098,-94.761,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
6877,2/17/2005,24.37,-147.78,Pacific Ocean,north pacific ocean,Other,0.892728,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
1258,2/16/1997,28.33,-76.42,Atlantic Ocean,north atlantic ocean,Other,0.00864,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
22222,9/14/2016,27.9418,-82.4585,Atlantic Ocean,gulf of mexico,caribbean sea,1000.0,pieces/m3,10,Very High,Van Dorn sampler,University of South Florida
16363,5/19/2019,27.7233,-82.7432,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,0,Very Low,Hand picking,University of Texas Marine Science Institute
18570,9/22/2020,30.3057,-89.3283,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,1-2,Low,Hand picking,University of Texas Marine Science Institute
18902,12/26/2020,29.8906,-89.9098,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,0,Very Low,Hand picking,University of Texas Marine Science Institute
1043,12/6/1995,18.02,-64.18,Atlantic Ocean,caribbean sea,caribbean sea,0.00864,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
1922,12/1/2000,16.74,-65.23,Atlantic Ocean,caribbean sea,caribbean sea,0.00648,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
47,12/14/1989,14.68,-64.43,Atlantic Ocean,caribbean sea,caribbean sea,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
9533,12/2/2014,14.8288,-58.0586,Atlantic Ocean,north atlantic ocean,Other,0.003,pieces/m3,0.0005-0.005,Low,Grab sample,Adventure Scientist
1707,12/6/1999,13.87,-61.59,Atlantic Ocean,caribbean sea,caribbean sea,0.00216,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
9201,12/5/2014,17.7667,-47.1333,Atlantic Ocean,north atlantic ocean,Other,0.006,pieces/m3,0.005-1,Medium,Grab sample,Adventure Scientist
3367,12/24/1994,17.17,-74.75,Atlantic Ocean,caribbean sea,caribbean sea,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
1590,3/2/1999,16.89,-80.38,Atlantic Ocean,caribbean sea,caribbean sea,0.00864,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
4246,12/24/1998,17.44,-83.88,Atlantic Ocean,caribbean sea,caribbean sea,0.00432,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
19898,8/28/2021,19.1943,-96.1235,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
15367,6/1/2018,16.538785,-98.915883,Pacific Ocean,north pacific ocean,Other,1410.437236,pieces/m3,500-30000,Medium,PVC cylinder,"Universidad Autónoma de Baja California, Mexico"
1375,12/23/1997,17.6,-73.93,Atlantic Ocean,caribbean sea,caribbean sea,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
12141,4/7/2011,-28.1885,-106.3073,Pacific Ocean,south pacific ocean,galápagos,0.034088,pieces/m3,0.005-1,Medium,Manta net,5 Gyres Institute
6476,3/29/2003,-15.27,-148.47,Pacific Ocean,south pacific ocean,galápagos,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
11477,9/2/2010,-19.7983,-27.3385,Atlantic Ocean,south atlantic ocean,Other,0.077869,pieces/m3,0.005-1,Medium,Neuston net,5 Gyres Institute
1567,12/26/1998,19.44,-78.88,Atlantic Ocean,caribbean sea,caribbean sea,0.00216,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
3390,2/28/1995,18.08,-78.78,Atlantic Ocean,caribbean sea,caribbean sea,0.035992,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
3559,4/15/1996,18.63,-76.25,Atlantic Ocean,caribbean sea,caribbean sea,0.01296,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
21464,6/11/2018,42.888333,10.211033,Atlantic Ocean,mediterranean sea,Other,0.360438,pieces/m3,0.005-1,Medium,Manta net,"University of Fribourg, Switzerland"
14133,1/4/2018,55.931667,-2.120333,Atlantic Ocean,north sea,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Marine Scotland Science
14465,8/12/2016,83.0332,12.6703,Arctic Ocean,arctic ocean,Other,5.0,pieces/m3,1-10,High,Intake seawater pump,"Galway Mayo Institute of Technology, Ireland"
6808,11/19/2004,19.24,-156.55,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
7804,6/30/2009,20.57,-154.86,Pacific Ocean,north pacific ocean,Other,0.0108,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
7140,4/4/2006,39.9,-157.2,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
13137,8/29/2013,35.70565,-7.4255,Atlantic Ocean,north atlantic ocean,Other,0.424356,pieces/m3,0.005-1,Medium,Manta net,"Oceaneye Association,  Switzerland"
13801,9/21/2021,36.965833,13.902,Atlantic Ocean,mediterranean sea,Other,0.362114,pieces/m3,0.005-1,Medium,Manta net,"Oceaneye Association,  Switzerland"
18710,10/24/2020,47.6889,-122.4032,Pacific Ocean,the coastal waters of southeast alaska and british columbia,Other,,pieces/10 mins,0,Very Low,Hand picking,University of Texas Marine Science Institute
5219,8/10/2004,42.65,-69.55,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
4816,7/14/2002,42.38,-70.4,Atlantic Ocean,stellwagen bank national marine sanctuary,caribbean sea,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
14797,8/9/2019,51.493052,-11.717033,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces kg-1 d.w.,0-2,Very Low,Remotely operated vehicle,"Atlantic Technological University, Galway, Ireland"
2895,6/21/1992,40.82,-71.02,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
4555,9/13/2000,40.23,-70.14,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
5480,9/3/2005,39.93,-68.49,Atlantic Ocean,north atlantic ocean,Other,0.028796,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
4386,10/20/1999,41.83,-66.29,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
2563,8/15/1989,42.16,-65.95,Atlantic Ocean,north atlantic ocean,Other,0.114472,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
3891,7/9/1997,40.44,-64.48,Atlantic Ocean,north atlantic ocean,Other,0.032396,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
17050,11/19/2019,32.7591,-79.8591,Atlantic Ocean,north atlantic ocean,Other,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
18378,7/9/2020,32.7736,-79.8624,Atlantic Ocean,north atlantic ocean,Other,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
402,5/11/1992,33.63,-64.68,Atlantic Ocean,north atlantic ocean,Other,0.00432,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
2394,5/31/1987,33.9,-64.45,Atlantic Ocean,north atlantic ocean,Other,0.224624,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
8800,6/7/2014,34.8478,-67.985,Atlantic Ocean,north atlantic ocean,Other,0.011,pieces/m3,0.005-1,Medium,Grab sample,Adventure Scientist
21796,10/8/2020,41.75806,-71.3642,Atlantic Ocean,north atlantic ocean,Other,758.05,pieces kg-1 d.w.,200,Very High,Metal spoon,"University of Rhode Island, USA"
20539,1/21/2022,32.753,-117.2527,Pacific Ocean,north pacific ocean,Other,,pieces/10 mins,1-2,Low,Hand picking,University of Texas Marine Science Institute
20207,11/3/2021,36.8878,-121.8335,Pacific Ocean,north pacific ocean,Other,,pieces/10 mins,1-2,Low,Hand picking,University of Texas Marine Science Institute
18046,3/12/2020,32.8023,-79.9059,Atlantic Ocean,north atlantic ocean,Other,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
17551,10/16/2019,32.8027,-79.9351,Atlantic Ocean,north atlantic ocean,Other,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
17714,1/17/2020,32.7885,-79.9622,Atlantic Ocean,north atlantic ocean,Other,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
17382,10/24/2019,32.757,-79.857,Atlantic Ocean,north atlantic ocean,Other,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
4054,2/27/1998,21.08,-68.58,Atlantic Ocean,north atlantic ocean,Other,0.041036,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
2231,3/4/2002,20.57,-71.68,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
5148,2/26/2004,23.3,-70.22,Atlantic Ocean,north atlantic ocean,Other,0.0108,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
734,3/30/1994,25.83,-73.38,Atlantic Ocean,north atlantic ocean,Other,0.00216,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
5812,5/19/2007,29.13,-65.1,Atlantic Ocean,north atlantic ocean,Other,0.011676,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
8136,4/20/2011,40.68,-128.9,Pacific Ocean,north pacific ocean,Other,2.611356,pieces/m3,1-10,High,Neuston net,Sea Education Association
20702,3/2/2022,21.2291,-97.4197,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
4484,3/22/2000,24.41,-85.03,Atlantic Ocean,gulf of mexico,caribbean sea,0.028076,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
1730,1/6/2000,24.24,-81.86,Atlantic Ocean,north atlantic ocean,Other,0.00216,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
3058,2/13/1993,25.58,-75.82,Atlantic Ocean,north atlantic ocean,Other,0.050404,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
1899,10/28/2000,28.81,-57.72,Atlantic Ocean,north atlantic ocean,Other,0.0243,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
2062,5/14/2001,20.53,-65.44,Atlantic Ocean,north atlantic ocean,Other,0.0072,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
19211,3/6/2021,27.705,-97.3357,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,1-2,Low,Hand picking,University of Texas Marine Science Institute
17883,2/25/2020,27.6508,-97.1831,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
16125,4/11/2019,27.6273,-97.1963,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
15722,1/20/2019,27.6006,-97.2104,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
18879,12/17/2020,27.6057,-97.2077,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
16718,8/20/2019,26.9002,-97.3693,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
20800,4/10/2022,29.1816,-94.9718,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
20370,11/21/2021,29.3053,-94.767,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
19875,8/26/2021,28.0388,-96.8782,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
16789,9/17/2019,27.8006,-97.0778,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
16054,3/29/2019,27.7756,-97.0986,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
15793,2/5/2019,27.666,-97.3209,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,1-2,Low,Hand picking,University of Texas Marine Science Institute
19374,4/9/2021,29.4818,-94.6047,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,0,Very Low,Hand picking,University of Texas Marine Science Institute
19042,2/3/2021,29.2809,-94.801,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
17219,11/25/2019,29.2852,-94.7938,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
19706,6/26/2021,29.2641,-94.83,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
21132,5/3/2022,29.2648,-94.8288,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
16887,10/9/2019,29.181,-94.9725,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,0,Very Low,Hand picking,University of Texas Marine Science Institute
18547,9/17/2020,30.3061,-89.3279,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,1-2,Low,Hand picking,University of Texas Marine Science Institute
16386,5/21/2019,30.2457,-88.0774,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,0,Very Low,Hand picking,University of Texas Marine Science Institute
19543,4/19/2021,29.8649,-89.9801,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
21203,4/10/2022,30.3491,-90.0632,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,0,Very Low,Hand picking,University of Texas Marine Science Institute
18215,5/23/2020,28.7702,-95.6144,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
20871,4/14/2022,29.3322,-94.7342,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,1-2,Low,Hand picking,University of Texas Marine Science Institute
3227,1/26/1994,26.73,-78.62,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
903,3/30/1995,25.89,-77.83,Atlantic Ocean,north atlantic ocean,Other,0.00216,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
1398,2/10/1998,26.45,-79.3,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
22128,8/15/2016,27.778,-82.5203,Atlantic Ocean,gulf of mexico,caribbean sea,0.0,pieces/m3,0-0.0005,Very Low,Van Dorn sampler,University of South Florida
16457,5/24/2019,26.424,-82.0658,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,0,Very Low,Hand picking,University of Texas Marine Science Institute
20038,8/31/2021,30.0433,-81.3278,Atlantic Ocean,north atlantic ocean,Other,,pieces/10 mins,0,Very Low,Hand picking,University of Texas Marine Science Institute
7472,4/19/2008,23.15,-144.69,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
8468,5/20/2012,25.68,-143.09,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
12473,7/28/2015,29.007052,-136.8455,Pacific Ocean,north pacific ocean,Other,0.983232,pieces/m3,0.005-1,Medium,Manta net,"The Ocean Cleanup, Rotterdam, The Netherlands"
15461,6/21/2018,28.859672,-112.030125,Pacific Ocean,gulf of california,caribbean sea,705.218618,pieces/m3,500-30000,Medium,PVC cylinder,"Universidad Autónoma de Baja California, Mexico"
6144,10/17/2001,26.08,-114.91,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
